ticker,start_date,end_date,days_of_data,total_return,annual_return,daily_return_mean,daily_return_median,daily_volatility,annual_volatility,downside_deviation,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,ulcer_index,var_95,cvar_95,var_99,cvar_99,skewness,kurtosis,current_price,high_52w,low_52w,beta,alpha,information_ratio
CSU.TO,2007-10-25,2025-10-03,4503,20290.44708655675,33.00568734189326,0.1309749497694177,0.019227028339308117,1.6019949708297097,25.43088176634951,17.32199298030128,1.120908335141268,1.6456355440341173,-29.32781433164137,1.1254056292317658,7.635940156289184,-2.367018002651265,-3.5240951378535668,-4.194315423633496,-5.377363449646415,0.2610838239783906,4.380040191471125,4029.530029296875,5296.809787688483,3390.010009765625,0.4578235425806675,27.10010805268288,1.0463629968074284
CS.TO,1996-08-08,2025-10-03,7326,288.3076887864333,39.40209756100146,0.15635753000397404,0.0,5.298746979564393,84.11500060909219,64.81685361051905,0.41493309526563577,0.5384725671925742,-98.00000001083721,0.4020622199657574,68.39024432493895,-6.250000388051088,-11.053485228070555,-13.291230525776717,-20.95923341748322,2.200565607248691,51.2979431614656,12.619999885559082,12.84000015258789,4.96999979019165,1.2031445143878865,31.208283560484613,0.3889483800151552
CU.TO,2000-08-15,2025-10-03,6314,879.4443827658018,11.32396883523775,0.04493638426681647,0.023779482990282652,1.3230385122344135,21.00258526999887,15.919329782647463,0.3249108977543561,0.4286593046571644,-40.14992547897214,0.2820420885007244,12.481637923141543,-1.9223317892239404,-3.0521563723603444,-3.5294553706294614,-5.244567319984604,-0.3354683758816049,12.905814750809961,38.869998931884766,39.21197439248586,31.97473075518529,0.45007485825765,5.4421790395550955,0.2693245458299107
CVE.TO,2009-11-02,2025-10-03,3996,21.105342810010775,10.55353793906282,0.041879118805804846,0.029858450292974403,2.6551562298768876,42.14929845766854,32.81824601737172,0.1436213213641627,0.18445647387305508,-92.83627120418274,0.11367903732207774,43.17732358866545,-3.6875672988539088,-5.76964352532719,-6.392013463655297,-10.059519191295713,-1.5779194411977435,41.878364360979695,23.670000076293945,25.34000015258789,14.209716211437348,1.7360722924912222,0.723564637247115,0.08467121664806754
DFY.TO,2021-11-18,2025-10-03,973,173.73808284908216,28.831368598772283,0.11441019285227097,0.08863851338152262,1.475243394698615,23.41876287397943,13.551744412790532,1.0389689980509966,1.7954418160224177,-19.7258985012005,1.46159976423977,6.640017880911535,-2.107498892816894,-2.8725054510593395,-3.466096003602629,-3.8163653941546727,1.0638898835955348,7.3085221105922145,70.58000183105469,79.74770084664748,51.59674747967456,0.5707386208848433,22.57912497113734,0.8333495679384116
DML.TO,1997-05-20,2025-10-03,7130,244.8969445621577,33.8981240816348,0.1345163654033127,0.0,4.887369227287514,77.58458124451604,48.922813519426775,0.37891709422241365,0.6009082872954778,-97.89705524521409,0.3462629595622283,78.99876885936493,-6.666669978035689,-10.077104777180868,-12.121227647965217,-15.82622857137449,0.8775743167464953,7.444393626069868,3.910000085830689,4.079999923706055,1.5800000429153442,1.2937246975259946,25.426216847392695,0.3600273933443778
DOL.TO,2009-10-09,2025-10-03,4011,5933.937925828964,28.3974884628127,0.11268844628100276,0.08060691172026013,1.442672855904001,22.90172159967185,16.0287441101418,1.0434800003487563,1.4909145906005288,-45.06687515189927,0.6301188703920142,10.444611710292527,-1.980111218979796,-2.9593877808804683,-3.2902856952836013,-5.1346617980380875,0.178509839151522,13.32536341146065,183.5800018310547,198.66000366210935,132.2137011400497,0.5190108892497144,22.304055864978302,0.9322076974266708
DOO.TO,2013-05-22,2025-10-03,3105,320.67179304135084,19.99828110867296,0.07935825836774985,0.04108904466336716,2.5662525733697623,40.73799666309557,30.080335871441584,0.38043797874608815,0.5152296561750531,-73.61389349676834,0.2716644937351519,26.123145486219883,-3.6360708619325335,-5.769628623477741,-6.835757097249029,-9.828932275906825,-0.023162456415630778,10.971238117263846,94.93000030517578,94.95999908447266,43.62629081599199,1.2959862724292945,11.519430538080883,0.3260304634295756
DPM.TO,1995-01-12,2025-10-03,7723,1180.720954342417,19.13913699983533,0.07594895634855289,0.0,2.938066894696571,46.640366031833544,31.693150455207874,0.31387268680189273,0.461902234065525,-94.15807684003128,0.20326601436806674,52.191421315258374,-4.283242555627891,-6.46005629347044,-7.5916252246188805,-10.301699185564221,0.4155681411339549,5.643238885931206,31.82999992370605,32.369998931884766,12.155419670200333,0.5585352698201117,12.92435928629223,0.24298005197276748
DSG.TO,1998-06-03,2025-10-03,6868,1196.9306984729312,22.330926687304487,0.08861478844168447,0.0,3.1920669039908818,50.67249117743858,38.525274433280224,0.3518857327315206,0.46283711017256673,-99.00230243908752,0.2255596702010429,77.4099638493479,-4.180456147160714,-7.108685059470873,-8.463594216187568,-12.974429144941906,0.16749226936751213,17.563731878541997,130.99000549316406,177.97999572753906,126.87999725341795,0.9198950359559097,15.00672633382607,0.3259076886689028
EFN.TO,2011-12-16,2025-10-03,3462,876.4221162644614,22.420879505787557,0.08897174407058556,0.0,2.1307248626598714,33.82420859340165,26.923833211423137,0.5298240594839378,0.6656139697888248,-80.14792302955983,0.279743737058768,30.513593473699526,-2.597398266181994,-4.590640928240759,-4.7376311567163665,-9.14421462686162,-0.8374045935985951,25.730907455468824,36.7599983215332,38.01227380144991,24.701739623483306,0.968521382082054,14.947389789338384,0.46584297985247447
EFR.TO,1996-07-31,2025-10-03,7331,-84.61333338419597,107.10243595238612,0.42500966647772265,0.0,9.991109275651727,158.6039427902709,110.92686197347889,0.646909743524232,0.9249557242222985,-99.5663551526649,1.0756890295739576,90.6267621620152,-10.526315789473683,-20.104475928764355,-26.315789473684216,-35.02095931972857,3.275518373615333,37.10266120392628,23.07999992370605,26.13999938964844,4.590000152587891,1.216049865906664,98.8690008028289,0.6318815200907925
EIF.TO,2004-05-10,2025-10-03,5374,4334.515286678682,23.61272474060414,0.09370128865319104,0.0,2.1415807059530523,33.99653976315552,28.774137589550975,0.5621961786039757,0.6642327569721752,-68.17729505713393,0.3463429389625418,13.679439195692995,-2.859989869923201,-5.110162350219573,-6.2408790547233455,-9.396887120461992,-0.309340728229034,14.392670246426444,75.27999877929688,75.3499984741211,44.05833452145348,0.6438126577287161,17.136134081386288,0.48795112925870765
ELD.TO,1996-04-16,2025-10-03,7405,3.654072031293687,20.983692302617424,0.08326862024848185,0.0,4.106941953720077,65.1956823511264,41.469239485264445,0.2528341096859865,0.39749203282289974,-97.81094498000358,0.21453317220181561,71.74427584874658,-5.853874763318015,-8.517642095068128,-9.676239194754075,-13.682679118471459,1.0189625545611776,12.474433066619765,40.68000030517578,41.70000076293945,18.940000534057617,0.8818518493601725,13.776289601948905,0.21192150253980896
EMA.TO,1995-01-12,2025-10-03,7723,2568.5664845457563,12.2760324021934,0.04871441429441825,0.0,1.1109672955522487,17.636059072543468,13.09888806845235,0.44091666795896833,0.5936406480883951,-36.93222868408457,0.33239349044439287,8.539082565681884,-1.5722204173102154,-2.5259716220567414,-3.049226441980871,-4.223529254565845,-0.08542833928118032,9.303352213376796,66.80000305175781,67.54000091552734,46.66420991061646,0.3730225804446445,6.630803368043366,0.22464096625867663
ENGH.TO,1998-03-11,2025-10-03,6926,618.4737417477451,13.853391721284197,0.05497377667176269,0.0,2.3039015226523762,36.57330284472739,28.54154957676776,0.2557436981011583,0.32771141931612807,-70.85890144261307,0.19550672447982737,34.28691575276645,-3.2258036930952083,-5.305772269405808,-6.666669939426129,-9.274087730365734,0.3276583097175872,12.402690434348239,21.1299991607666,32.09147125822418,20.440000534057617,0.39980833830495544,8.125926840803427,0.19253826963587278
EQB.TO,2004-05-07,2025-10-03,5375,1182.6929610380334,17.304272760711264,0.06866774905044153,0.0,2.0526921493914907,32.58547767278718,25.496113227192897,0.3929441479817368,0.5022048908637126,-72.62223076907343,0.23827790164882107,21.939352162990907,-2.7175567906297062,-4.5696452620559205,-5.396046718109951,-8.381820644991619,0.04643169015601674,27.1879549843593,94.02999877929688,112.26440459996688,84.13966675521806,0.6959911715256377,10.667487110381071,0.3168147093242748
EQX.TO,2014-07-02,2025-10-03,2826,719.9999935562547,82.03778154605807,0.3255467521668971,0.0,11.760949157946254,186.69927992400176,59.551549665829896,0.41530841242462624,1.3020279401821933,-80.50991426872952,1.0189773805028381,49.07560167072902,-5.333334604899087,-10.488255373936463,-14.479478333083495,-21.242627802691956,40.07243752613732,1930.6032256980461,15.170000076293944,16.010000228881836,6.929999828338623,0.8396354632406319,74.95998877689385,0.40104979910151367
ERO.TO,2017-10-19,2025-10-03,1998,529.8947384482937,36.4780071875889,0.14475399677614645,0.04071754519254789,3.24709708967449,51.5460682929618,33.89144870590506,0.6203772323786573,0.9435420558465896,-62.7684968817808,0.5811515170785779,28.332705799885456,-4.766581145477786,-7.064771100864011,-7.941999994385256,-10.620565020344202,0.19155880137823666,3.2424681992790694,29.920000076293945,30.290000915527344,13.170000076293944,1.6262660691152693,26.985153625255474,0.5899515719404367
FFH.TO,1995-01-12,2025-10-03,7723,5323.839672762675,18.312539793654615,0.07266880870497863,0.0,2.047442668982536,32.50214475474077,23.529580323478292,0.4249731793973355,0.5870287359044897,-88.1845648493273,0.2076615088473083,40.4337524809688,-2.767864869090947,-4.519013072131363,-5.385803749071848,-7.7307261331977575,0.3013775795369374,15.652920284163109,2450.080078125,2521.949951171875,1638.270067631821,0.4597820297105881,12.400947687950605,0.317331566205717
FM.TO,2000-06-30,2025-10-03,6344,7015.440359822229,35.700533737037595,0.14166878467078411,0.0,3.873392847733682,61.48820523095758,41.14198769703754,0.5074230678850422,0.758362332097149,-90.98069707602009,0.3923967927747087,39.653711565161274,-5.680658829364514,-8.41665203236622,-9.967690803373717,-13.297344083320159,0.5080575146657059,7.023698726704126,32.34000015258789,32.7599983215332,14.40999984741211,1.918056802928474,25.311843735364505,0.5488097613766364
FNV.TO,2007-12-03,2025-10-03,4476,2361.083066800583,24.241639972103034,0.09619698401628188,0.07216542600414488,2.2194922651589906,35.233347422652706,24.57966807693592,0.5603112226404712,0.8031695102761537,-47.773305346108295,0.5074306623014061,15.199549210699995,-3.177523979137091,-4.933993898982352,-5.779910395935276,-8.17087936653415,0.1729197212358521,6.370532815350659,307.32000732421875,314.5299987792969,156.16916599987752,0.6339015834705741,17.795477631692346,0.5336694048771448
FRU.TO,2003-10-09,2025-10-03,5521,725.5734023357825,15.493862372638578,0.061483580843803884,0.04500802267012327,2.1489089801873695,34.11287251013523,25.60159118555032,0.3222789980343111,0.42942105797094265,-86.93206400517492,0.1782295468299965,34.04758811433208,-3.1524595515821057,-4.9201018932628955,-5.525033206599763,-8.591498397814222,-0.27976610498076127,9.834269755203701,13.920000076293944,13.989743360670865,10.100168494153348,1.1433816876529368,7.483528214704341,0.273328453253429
FSV.TO,2015-05-27,2025-10-03,2600,1615.9184789896283,34.62779731968385,0.13741189412572957,0.06263591315818218,2.6966542191891136,42.80805861544474,20.085476757050895,0.7037879851158217,1.4999791981092836,-42.78970312956043,0.8092553765759107,14.590420941251141,-2.3142627058342153,-3.72302998019926,-4.239494896789834,-6.786046322950183,22.4477442016281,865.7023191969647,263.4800109863281,289.91912617130544,219.72079809921567,0.825005729214142,27.59491978366465,0.6500355201759082
FTS.TO,1995-01-12,2025-10-03,7723,3641.8383995446534,13.469353857970233,0.053449816896707275,0.0,1.1437018993839292,18.15570479857256,13.386755648730068,0.49402399727690127,0.670016999886086,-35.478278856162724,0.379650712836949,9.15132466485718,-1.6092795024480084,-2.5878145881335946,-3.015141765975171,-4.3993748149744825,0.19976957307671447,11.116245640813775,70.13999938964844,71.0199966430664,56.38389894943264,0.4007463038038735,7.739009298406469,0.2845390769006499
FTT.TO,1995-01-12,2025-10-03,7723,2551.2837829213413,15.452159390643724,0.061318092820014776,0.0,1.9420025093362394,30.82833411100248,21.70267136815071,0.3552627706449747,0.504645681854462,-68.66983467599556,0.2250210658515715,23.51470008634621,-2.883412825904115,-4.336869799018544,-5.066795446944844,-7.023122072663789,0.03533910859282222,5.631544335517235,65.37000274658203,67.2300033569336,34.07768577081853,0.8167296396932807,8.444690552396162,0.2714864256035492
FVI.TO,1994-06-03,2025-10-03,7878,408.5714202302539,35.33272405615469,0.14020922244505826,0.0,5.06254362988068,80.365388676471,63.235873695238375,0.38365675278792927,0.4875827952461163,-95.99999998297011,0.36804920898356797,62.003063593514675,-5.745160500248066,-10.60482254262606,-12.832563393155317,-20.2403831767211,3.8117245959158548,75.23273039816564,12.460000038146973,12.899999618530272,5.960000038146973,0.9147871804348692,28.02420549984245,0.3507588525012446
GEI.TO,2012-01-24,2025-10-03,3438,215.93331313135047,12.766326956029584,0.050660027603292,0.07463289234705961,1.8469660471218907,29.319677043987163,23.219544564380076,0.28193785844325425,0.3560072822750596,-63.57773832561428,0.20079869608834874,25.5566087923847,-2.6292052377204693,-4.235514234962517,-4.687288030921664,-7.401311824196773,-0.32391700086340774,21.638414560350817,26.09000015258789,26.93410692383923,18.97512004436407,1.2302741196661964,4.489221451784689,0.216941089613805
GFL.TO,2020-03-03,2025-10-03,1404,192.94986165081576,24.53170533371996,0.09734803703857127,0.06574819297271439,2.0376198615738526,32.34621252126162,21.455684101881054,0.6192905991869322,0.9336316306019692,-39.29477083357432,0.6242994885405853,15.578290437204648,-3.021531591261715,-4.459690083813985,-5.213746662714256,-6.719408287080044,0.14358141110750797,3.3672149624751064,65.04000091552734,71.7967275031887,52.82186396195552,0.64625597746542,18.047613357292704,0.38186438740799916
GIL.TO,1998-06-29,2025-10-03,6850,17807.084348135246,26.427795197731573,0.10487220316560147,0.025516305733574995,2.3854666599807457,37.86810925886957,30.595111942874336,0.5790570384127532,0.7167091017242904,-82.84923962838624,0.3189865750883336,24.640391906271844,-3.0405539953088834,-5.249922949620745,-6.177646198064559,-9.919497544333128,-0.865682617594555,27.21940510490532,85.08000183105469,85.31999969482422,52.31511369438696,0.7435042274165778,19.645138133819295,0.549550168900374
GSY.TO,1996-08-13,2025-10-03,7323,1361.9643673928347,30.196697632457557,0.11982816520816492,0.0,4.117585735921227,65.36464715540667,55.37981169340581,0.39312837674106593,0.4640083966828894,-96.330274874898,0.3134704813380149,56.74056705236459,-4.761878051975588,-9.295627420939596,-11.333353795430662,-17.923455985149808,1.4632840600498893,27.13309449184658,165.1199951171875,214.7147953075417,131.7366818770526,0.596812005038492,23.864405240708354,0.3474913713636487
GWO.TO,2002-07-08,2025-10-03,5838,708.1140352814335,11.700524646522032,0.04643065335921442,0.07184519243417231,1.4583621521976033,23.150781457102724,18.879383005031748,0.3110272825936462,0.38139618464241887,-67.51331265762175,0.17330692549273286,14.747090704560051,-1.880053819718028,-3.34204286930476,-3.891357207616058,-6.669388162857906,0.35800375488064784,30.240221099713963,56.709999084472656,56.88999938964844,43.37428029518243,0.8178578953027346,4.689591913192438,0.21166578930919458
HBM.TO,2005-02-18,2025-10-03,5178,639.5992090656334,25.31217217625449,0.10044512768354955,0.0,3.509386755645347,55.70978765868831,36.84450888979695,0.3735819691821908,0.5648649636911793,-92.62023270489374,0.2732898788637688,63.112377477751735,-5.194397218417386,-7.580576457889487,-8.705155955926758,-11.591848640214234,0.07166464207851639,6.394968433007946,21.959999084472656,22.100000381469727,8.484848551562468,1.7344750356360032,15.487102665848438,0.3737177059720776
HWX.TO,1997-12-11,2025-10-03,6986,909.5348040900424,45.76309256582794,0.18159957367392038,0.0,5.539710019964583,87.94017028943367,64.97058785500056,0.46921779239249267,0.6351041898823155,-96.99999947468054,0.47178446199655155,67.97056782268305,-6.740411081437503,-11.61239398710243,-12.892669692166905,-21.584535870142872,2.0236618370072366,35.37944592576401,7.559999942779541,7.838456311377578,4.6084754390484415,0.6436234179482927,39.287082897955706,0.44385978792709885
H.TO,2015-11-17,2025-10-03,2480,219.2545866227437,13.090520170597832,0.05194650861348346,0.04399014431828441,1.0108238725362075,16.046331516108346,12.102662606474981,0.535357266050132,0.7098041521872934,-27.679699677229898,0.4729285477532282,8.584335269781304,-1.3775039103036044,-2.260064710809332,-2.719193055019235,-3.9834137381896726,-0.007758736430681898,16.939900445955423,49.70000076293945,53.25454709765753,41.67437800322439,0.44708483361031764,7.217910149058791,0.20788120108525
IAG.TO,2000-02-10,2025-10-03,6443,3516.4472215278797,17.653833407604445,0.07005489447462081,0.04958936497990729,1.6927554254335837,26.87165931691562,20.22973793952663,0.48950581177263397,0.6502226300175314,-66.37277403939913,0.26598004472624664,16.48591444516755,-2.3332848975413314,-3.8900619455834327,-4.749835788180631,-6.799650398648405,0.010175037956695122,10.976690246992838,160.25999450683594,160.6699981689453,108.28779176834024,0.7286996371780219,10.916628408711066,0.47618711398237357
IFC.TO,2004-12-10,2025-10-03,5225,1417.2333044922607,15.470245474246083,0.061389862993040015,0.055133332226486864,1.3662981458942836,21.689310664829524,16.365219665548334,0.5057904164762126,0.6703390298720145,-53.528564621490425,0.28900915957001305,14.45794539534543,-1.8127796759231893,-3.06785268723968,-3.7471447111675706,-5.579734323971861,0.27286236784526235,15.952369088148806,269.1099853515625,315.83159012603534,246.83610229062936,0.5679959975195462,9.22642206584809,0.39098480510979544
IFP.TO,1980-03-17,2025-10-03,11632,13.159683637677633,11.070127592707028,0.043929077748837406,0.0,2.94120139669094,46.69012470840036,30.944328940286276,0.14071771351522966,0.21232089425450132,-94.2857142525531,0.11741044420636888,58.98299048472079,-4.376126850566232,-6.357877544898391,-7.35480811884279,-9.857880865163418,0.6097746345019588,6.126034480921097,9.93000030517578,21.440000534057617,9.81999969482422,0.8626591886928037,3.9216489180657246,0.08203547853617721
IGM.TO,1995-01-12,2025-10-03,7723,2074.7732605523092,13.370344016370556,0.05305692069988315,0.02705270318325015,1.6229174122970098,25.763015228006196,19.165193018965336,0.3443053516006105,0.4628361429802827,-51.721676386105855,0.25850561989831927,16.52943167668906,-2.369751538239351,-3.758747348915131,-4.510720701531778,-6.346244840277976,0.056257373423175036,7.147152583401839,51.45000076293945,51.59000015258789,37.95875140434722,0.7738714358769532,6.4944555754905515,0.2419985359255668
IMG.TO,1996-08-13,2025-10-03,7323,258.1685876562704,20.8994825455372,0.08293445454578253,0.0,3.632535035364396,57.66470599382046,36.95236532329544,0.2843937598033469,0.4438006174180863,-93.91601165953682,0.2225337530441747,59.02982705358443,-5.404974601945197,-7.829445938355446,-9.331870811835628,-11.798663704725701,0.42647792811279095,4.066058228419485,18.530000686645508,18.670000076293945,6.070000171661377,0.8715090608304781,13.723833584023454,0.23784861500310786
IMO.TO,1995-01-12,2025-10-03,7723,4394.868004512432,16.81956734745412,0.06674431487084968,0.02871997008251359,1.8668542846531484,29.635393027125694,21.72547888213985,0.4157045373475508,0.5670561930665579,-78.70295735281621,0.2137094705609848,21.41862642458563,-2.645467023714998,-4.190144831120829,-4.886375888934437,-7.2751389796183314,0.015384274520528405,11.300583145317416,125.48999786376952,132.0800018310547,81.90052330600513,0.9775837421764166,9.318254977787502,0.3600808940429589
IPCO.TO,2017-04-24,2025-10-03,2121,353.2692415262824,30.80537487178384,0.12224355107850732,0.060862967497976594,3.1773746856868725,50.43925944239691,37.96914177641949,0.5215257948389457,0.6928093088509216,-83.9572199058647,0.36691751949771245,34.68721602884368,-4.644297422520767,-7.330428917718772,-8.763561727691366,-12.537957889601126,-0.2729040275805191,6.672878881137633,23.56999969482422,25.93000030517578,14.420000076293944,1.4411321286726235,21.88090717914439,0.4752564154801926
IVN.TO,2012-10-17,2025-10-03,3254,197.6237458475039,24.35574488893188,0.09664978130528523,0.0,3.563456890326903,56.568124437027315,36.20511336174516,0.35100589044693653,0.5484237734748193,-89.81132071652247,0.27118791589545327,46.613312083982656,-5.183296548834904,-7.602639902293175,-9.554130694143998,-11.954206443395519,0.3454577719405629,3.267690836041311,15.029999732971191,20.90999984741211,8.760000228881836,1.52280821893636,15.1805207143272,0.310934619183938
JWEL.TO,2017-07-12,2025-10-03,2066,139.699319867365,14.589122408338278,0.057893342890231264,0.0,1.7640815715922524,28.003926785190515,19.824346196728456,0.3602752744545015,0.5089258585487804,-45.813032310489056,0.31844917641476544,18.429189218320687,-2.4771396010206415,-3.8423625855438135,-4.053153072414652,-6.911781382511857,0.10817056990109629,8.15690299635307,35.790000915527344,38.11000061035156,27.444604536855383,0.4771584788654798,8.624182287994264,0.17029639277217634
KEL.TO,2013-03-01,2025-10-03,3161,26.85184784550405,15.71958039764949,0.06237928729225989,0.0,3.296608628176371,52.33203960038685,36.62558994285069,0.21439218657104572,0.30633173186168844,-94.84203739448557,0.16574486197787522,61.41207482963359,-4.864593367610885,-7.226396115352915,-8.135936394797254,-11.59946324225716,-0.11340885261826988,9.906326579543906,6.849999904632568,7.96999979019165,4.900000095367432,1.8876753323031306,5.424165559691269,0.16643290573328248
